09:07:20.768 -> timestamp,accel_x,accel_y,accel_z,sound_level
09:08:02.580 -> 43398,0.029541,-0.915405,-0.033691,120
09:08:02.680 -> 43498,0.036865,-1.003296,-0.011108,103
09:08:02.779 -> 43598,0.054565,-0.931885,-0.017944,114
09:08:02.878 -> 43698,0.021362,-0.945923,-0.034180,99
09:08:02.976 -> 43798,0.058228,-0.967041,-0.008667,122
09:08:03.075 -> 43898,0.033325,-0.926147,-0.035522,118
09:08:03.174 -> 43998,0.025635,-1.004761,-0.001465,98
09:08:03.272 -> 44098,0.052368,-0.934937,-0.022949,103
09:08:03.370 -> 44198,0.021851,-0.951904,-0.035400,121
09:08:03.469 -> 44298,0.050781,-0.964722,-0.008545,126
09:08:03.568 -> 44398,0.036499,-0.929810,-0.034302,102
09:08:03.666 -> 44498,0.026855,-0.998657,-0.000977,101
09:08:03.762 -> 44598,0.051147,-0.947632,-0.020508,125
09:08:03.893 -> 44698,0.031738,-0.947144,-0.032715,105
09:08:03.992 -> 44798,0.052002,-0.971436,-0.011230,100
09:08:04.092 -> 44898,0.041504,-0.929077,-0.036133,89
09:08:04.191 -> 44998,0.024902,-1.002686,-0.000977,116
09:08:04.288 -> 45098,0.051758,-0.943359,-0.024536,106
09:08:04.388 -> 45198,0.057251,-0.945435,-0.031616,98
09:08:04.487 -> 45298,0.040894,-0.980713,-0.010986,101
09:08:04.586 -> 45398,0.054321,-0.925659,-0.034546,115
09:08:04.685 -> 45498,0.017456,-1.021729,0.000122,121
09:08:04.784 -> 45598,0.048462,-0.940430,-0.022461,108
09:08:04.884 -> 45698,-0.013916,-0.936279,-0.029297,108
09:08:04.982 -> 45798,0.035889,-0.980591,-0.009277,132
09:08:05.081 -> 45898,0.060425,-0.915405,-0.028198,127
09:08:05.180 -> 45998,0.020996,-1.023071,-0.010376,93
09:08:05.279 -> 46098,0.041016,-0.963013,-0.010254,87
09:08:05.379 -> 46198,0.001465,-1.029785,-0.005737,87
09:08:05.477 -> 46298,0.040527,-0.988403,-0.008423,78
09:08:05.575 -> 46398,0.029785,-0.953125,-0.016602,81
09:08:05.675 -> 46498,0.025269,-1.002441,-0.014893,81
09:08:05.774 -> 46598,0.045898,-0.963745,-0.013306,83
09:08:05.872 -> 46698,0.001343,-1.009033,-0.004150,70
09:08:05.971 -> 46798,0.051025,-0.988647,-0.016602,79
09:08:06.070 -> 46898,0.026367,-0.953857,-0.018921,83
09:08:06.169 -> 46998,0.036255,-0.996216,-0.015381,82
09:08:06.267 -> 47098,0.044922,-0.958740,-0.015381,83
09:08:06.365 -> 47198,0.005005,-0.994141,-0.012695,93
09:08:06.462 -> 47298,0.062744,-0.967651,-0.017456,98
09:08:06.593 -> 47398,0.018799,-0.954834,-0.020264,91
09:08:06.693 -> 47498,0.049683,-0.970459,-0.019775,98
09:08:06.791 -> 47598,0.050781,-0.949463,-0.018677,92
09:08:06.891 -> 47698,0.009033,-0.986328,-0.012573,104
09:08:06.990 -> 47798,0.074097,-0.956543,-0.011963,93
09:08:07.088 -> 47898,0.009399,-0.952515,-0.023682,109
09:08:07.187 -> 47998,0.052734,-0.968872,-0.017334,91
09:08:07.286 -> 48098,0.049927,-0.950317,-0.020752,111
09:08:07.386 -> 48198,0.008667,-0.977539,-0.013794,96
09:08:07.484 -> 48298,0.066040,-0.960571,-0.013062,105
09:08:07.584 -> 48398,0.011108,-0.954468,-0.026855,94
09:08:07.683 -> 48498,0.053101,-0.974365,-0.008911,99
09:08:07.782 -> 48598,0.040283,-0.960083,-0.020264,95
09:08:07.880 -> 48698,0.008179,-0.989868,-0.008057,96
09:08:07.978 -> 48798,0.067383,-0.964844,-0.014648,88
09:08:08.077 -> 48898,0.014771,-0.958862,-0.023560,87
09:08:08.176 -> 48998,0.047241,-0.981812,-0.011719,96
09:08:08.275 -> 49098,0.045044,-0.958252,-0.023193,91
09:08:08.374 -> 49198,0.005127,-0.996338,-0.005737,83
09:08:08.474 -> 49298,0.056152,-0.978271,-0.016235,84
09:08:08.572 -> 49398,0.019043,-0.953369,-0.022705,91
09:08:08.670 -> 49498,0.044678,-0.988037,-0.009033,82
09:08:08.767 -> 49598,0.042725,-0.966064,-0.020996,81
09:08:08.865 -> 49698,0.010132,-1.001465,-0.006592,78
09:08:08.964 -> 49798,0.055542,-0.978638,-0.015747,90
09:08:09.062 -> 49898,0.017212,-0.959351,-0.022705,78
09:08:09.194 -> 49998,0.043457,-0.994141,-0.006226,87
09:08:09.294 -> 50098,0.038574,-0.967041,-0.020630,81
09:08:09.393 -> 50198,0.014038,-1.004883,-0.003174,81
09:08:09.491 -> 50298,0.052246,-0.982300,-0.014648,69
09:08:09.590 -> 50398,0.012939,-0.961548,-0.024414,80
09:08:09.690 -> 50498,0.045044,-0.999390,-0.005005,73
09:08:09.789 -> 50598,0.034546,-0.966309,-0.020508,89
09:08:09.889 -> 50698,0.016357,-1.005981,-0.002930,70
09:08:09.988 -> 50798,0.052246,-0.984619,-0.009766,83
09:08:10.087 -> 50898,-0.016846,-0.960815,-0.025024,73
09:08:10.187 -> 50998,0.041260,-0.999146,-0.007324,91
09:08:10.287 -> 51098,0.038086,-0.962158,-0.020874,64
09:08:10.385 -> 51198,0.015503,-1.003296,0.001099,84
09:08:10.483 -> 51298,0.041992,-0.986572,-0.013428,73
09:08:10.583 -> 51398,-0.012329,-1.029175,-0.029541,87
09:08:10.681 -> 51498,0.034180,-1.006348,-0.001831,75
09:08:10.780 -> 51598,0.038330,-0.961426,-0.026855,93
09:08:10.880 -> 51698,0.004395,-1.028564,0.005615,89
09:08:10.980 -> 51798,0.043457,-0.977295,-0.011963,91
09:08:11.079 -> 51898,-0.011475,-1.041138,0.009521,93
09:08:11.178 -> 51998,0.034546,-1.003784,-0.002808,92
09:08:11.278 -> 52098,0.042358,-0.958618,-0.026367,80
09:08:11.376 -> 52198,0.011841,-1.028442,0.001587,102
09:08:11.475 -> 52298,0.046509,-0.977295,-0.019409,89
09:08:11.575 -> 52398,-0.014038,-1.051636,0.010132,102
09:08:11.674 -> 52498,0.029419,-1.000854,-0.007080,84
09:08:11.773 -> 52598,0.045044,-0.951660,-0.030151,104
09:08:11.873 -> 52698,0.010376,-1.020752,0.007812,87
09:08:11.971 -> 52798,0.054688,-0.966187,-0.019531,103
09:08:12.070 -> 52898,-0.005493,-1.049438,0.010620,91
09:08:12.170 -> 52998,0.039551,-0.995972,-0.008179,106
09:08:12.268 -> 53098,0.060547,-0.935791,-0.034546,113
09:08:12.367 -> 53198,0.007446,-1.027954,0.013428,139
09:08:12.466 -> 53298,0.067383,-0.941040,-0.025513,133
09:08:12.565 -> 53398,-0.014771,-1.087402,0.023804,175
09:08:12.664 -> 53498,0.039673,-0.996338,-0.011719,154
09:08:12.761 -> 53598,0.076904,-0.896362,-0.032227,170
09:08:12.893 -> 53698,0.021118,-1.032593,0.000000,148
09:08:12.992 -> 53798,0.068848,-0.929443,-0.028442,177
09:08:13.091 -> 53898,0.004150,-1.073242,-0.003418,147
09:08:13.189 -> 53998,0.045898,-0.992065,-0.012695,152
09:08:13.287 -> 54098,0.043823,-0.908936,-0.020874,149
09:08:13.386 -> 54198,0.022217,-1.044434,-0.005127,184
09:08:13.486 -> 54298,0.039795,-0.914062,-0.021973,155
09:08:13.585 -> 54398,0.003540,-1.086060,0.000488,154
09:08:13.684 -> 54498,0.019775,-0.973022,-0.016235,157
09:08:13.783 -> 54598,0.044067,-0.938232,-0.022583,131
09:08:13.882 -> 54698,0.013306,-1.011963,-0.007080,101
09:08:13.980 -> 54798,0.043579,-0.937500,-0.014648,88
09:08:14.080 -> 54898,0.000488,-1.039551,-0.005371,97
09:08:14.178 -> 54998,0.037720,-0.967041,-0.005005,122
09:08:14.277 -> 55098,0.041870,-0.954102,-0.034668,101
09:08:14.377 -> 55198,0.031372,-1.004150,-0.001587,97
09:08:14.476 -> 55298,0.046265,-0.939697,-0.030029,93
09:08:14.576 -> 55398,0.007446,-1.030762,0.002441,123
09:08:14.674 -> 55498,0.039062,-0.970459,-0.011353,109
09:08:14.773 -> 55598,0.036499,-0.953491,-0.031738,101
09:08:14.872 -> 55698,0.035645,-1.006226,-0.004517,90
09:08:14.972 -> 55798,0.046021,-0.940430,-0.026001,111
09:08:15.070 -> 55898,0.011841,-1.032227,-0.001953,86
09:08:15.169 -> 55998,0.042603,-0.960938,-0.008911,95
09:08:15.268 -> 56098,0.053101,-0.963989,-0.039917,88
09:08:15.367 -> 56198,0.042114,-1.000000,-0.003784,112
09:08:15.466 -> 56298,0.039307,-0.942505,-0.037598,101
09:08:15.565 -> 56398,0.021729,-1.028320,0.001343,105
09:08:15.664 -> 56498,0.041504,-0.960449,-0.020752,97
09:08:15.761 -> 56598,-0.009644,-0.960693,-0.031860,111
09:08:15.861 -> 56698,0.045288,-0.995239,-0.004517,101
09:08:15.993 -> 56798,0.042236,-0.946045,-0.040283,107
09:08:16.092 -> 56898,0.023560,-1.025269,0.002441,89
09:08:16.192 -> 56998,0.044800,-0.963379,-0.023071,109
09:08:16.291 -> 57098,-0.006714,-1.043457,-0.026123,95
09:08:16.389 -> 57198,0.044678,-0.994141,-0.008301,107
09:08:16.489 -> 57298,0.045044,-0.948853,-0.036865,92
09:08:16.588 -> 57398,0.022583,-1.022705,0.000000,116
09:08:16.687 -> 57498,0.047119,-0.963989,-0.028320,101
09:08:16.787 -> 57598,-0.008057,-1.045166,0.009399,111
09:08:16.885 -> 57698,0.042603,-0.993652,-0.015503,92
09:08:16.985 -> 57798,0.050781,-0.949585,-0.033203,120
09:08:17.084 -> 57898,0.023071,-1.020020,0.001465,102
09:08:17.183 -> 57998,0.050293,-0.962036,-0.030884,116
09:08:17.283 -> 58098,-0.009277,-1.049805,0.009644,88
09:08:17.382 -> 58198,0.046875,-0.992676,-0.017334,114
09:08:17.481 -> 58298,0.046875,-0.945679,-0.032593,94
09:08:17.580 -> 58398,0.025024,-1.024170,-0.005249,114
09:08:17.679 -> 58498,0.048828,-0.960938,-0.027466,95
09:08:17.779 -> 58598,-0.008667,-1.051147,0.003540,115
09:08:17.878 -> 58698,0.045776,-0.993042,-0.014282,98
09:08:17.977 -> 58798,0.050659,-0.943970,-0.031494,115
09:08:18.075 -> 58898,0.028687,-1.024292,-0.002441,87
09:08:18.174 -> 58998,0.047607,-0.953491,-0.028687,108
09:08:18.273 -> 59098,-0.001343,-1.055542,0.000854,93
09:08:18.372 -> 59198,0.041870,-0.985962,-0.011353,112
09:08:18.470 -> 59298,0.053223,-0.942627,-0.037354,93
09:08:18.570 -> 59398,0.029907,-1.022217,0.000610,112
09:08:18.669 -> 59498,0.045898,-0.946289,-0.027588,97
09:08:18.768 -> 59598,-0.002197,-1.046631,0.003540,114
09:08:18.866 -> 59698,0.046021,-0.989746,-0.017456,87
09:08:18.964 -> 59798,0.050659,-0.945923,-0.028931,107
09:08:19.061 -> 59898,0.030518,-1.021851,-0.003052,93
09:08:19.161 -> 59998,0.050659,-0.952271,-0.029663,113
09:08:19.292 -> 60098,0.001709,-1.045654,0.004517,88
09:08:19.393 -> 60198,0.044678,-0.985229,-0.015869,108
09:08:19.492 -> 60298,0.054077,-0.945679,-0.035767,103
09:08:19.590 -> 60398,0.029053,-1.013550,0.002197,117
09:08:19.689 -> 60498,0.051758,-0.947266,-0.031738,92
09:08:19.789 -> 60598,0.003052,-1.039429,0.004150,114
09:08:19.888 -> 60698,0.044556,-0.986938,-0.015381,97
09:08:19.987 -> 60798,0.050781,-0.948242,-0.031860,114
09:08:20.086 -> 60898,0.027832,-1.013794,-0.002686,98
09:08:20.185 -> 60998,0.054199,-0.946533,-0.034790,109
09:08:20.284 -> 61098,0.007690,-1.042725,0.005859,105
09:08:20.383 -> 61198,0.043091,-0.976807,-0.020752,116
09:08:20.483 -> 61298,0.055786,-0.949097,-0.034180,98
09:08:20.583 -> 61398,0.028076,-1.011230,-0.002441,114
09:08:20.682 -> 61498,0.056519,-0.949951,-0.028198,108
09:08:20.781 -> 61598,0.005859,-1.046387,0.002197,118
09:08:20.879 -> 61698,0.049805,-0.978149,-0.016846,88
09:08:20.978 -> 61798,-0.022339,-0.944946,-0.031616,114
09:08:21.077 -> 61898,0.033447,-1.017212,-0.003540,103
09:08:21.176 -> 61998,0.054688,-0.944092,-0.031982,115
09:08:21.276 -> 62098,0.007446,-1.045044,0.004395,99
09:08:21.373 -> 62198,0.044067,-0.973022,-0.013550,114
09:08:21.472 -> 62298,-0.014404,-1.081055,-0.034912,109
09:08:21.572 -> 62398,0.029175,-1.014404,0.001587,119
09:08:21.670 -> 62498,0.055786,-0.944214,-0.035278,95
09:08:21.770 -> 62598,0.011719,-1.039795,0.006470,114
09:08:21.870 -> 62698,0.050293,-0.977295,-0.020752,104
09:08:21.969 -> 62798,-0.017822,-1.071411,0.006104,119
09:08:22.068 -> 62898,0.034058,-1.018677,-0.003662,94
09:08:22.166 -> 62998,0.055542,-0.943848,-0.032715,112
09:08:22.263 -> 63098,0.012329,-1.038818,0.003784,100
09:08:22.361 -> 63198,0.054199,-0.975952,-0.021484,120
09:08:22.492 -> 63298,-0.020874,-1.070435,0.005981,92
09:08:22.591 -> 63398,0.040894,-1.014771,-0.005127,112
09:08:22.690 -> 63498,0.056763,-0.946411,-0.033447,102
09:08:22.790 -> 63598,0.012695,-1.042847,0.003296,118
09:08:22.887 -> 63698,0.052856,-0.974365,-0.019531,93
09:08:22.986 -> 63798,-0.020386,-1.072876,0.004517,115
09:08:23.085 -> 63898,0.039673,-1.015381,-0.003052,103
09:08:23.184 -> 63998,0.053711,-0.942139,-0.035522,118
09:08:23.283 -> 64098,0.014526,-1.041748,0.006226,100
09:08:23.382 -> 64198,0.051636,-0.969116,-0.021362,110
09:08:23.483 -> 64298,-0.014404,-1.073853,0.001465,104
09:08:23.582 -> 64398,0.035400,-1.013550,-0.006470,114
09:08:23.682 -> 64498,0.053223,-0.945679,-0.033813,97
09:08:23.781 -> 64598,0.014282,-1.040283,0.003540,104
09:08:23.880 -> 64698,0.053467,-0.973999,-0.020020,97
09:08:23.978 -> 64798,-0.017578,-1.066650,0.004028,119
09:08:24.076 -> 64898,0.041870,-1.015625,-0.006226,98
09:08:24.174 -> 64998,0.050049,-0.943481,-0.034058,112
09:08:24.273 -> 65098,0.017700,-1.046387,0.002441,105
09:08:24.372 -> 65198,0.047241,-0.973877,-0.020508,122
09:08:24.471 -> 65298,-0.014038,-1.070923,0.003662,106
09:08:24.570 -> 65398,0.041870,-1.014038,0.000000,110
09:08:24.669 -> 65498,0.059448,-0.938599,-0.036499,106
09:08:24.768 -> 65598,0.017334,-1.041138,0.002930,116
09:08:24.867 -> 65698,0.052490,-0.974976,-0.022705,100
09:08:24.966 -> 65798,-0.016724,-1.068970,0.006104,110
09:08:25.061 -> 65898,0.044312,-1.014893,-0.004883,104
09:08:25.193 -> 65998,0.054810,-0.942505,-0.033325,122
09:08:25.291 -> 66098,0.017212,-1.047241,0.002319,104
09:08:25.391 -> 66198,0.049805,-0.975830,-0.020264,109
09:08:25.491 -> 66298,-0.017212,-1.072754,0.004272,108
09:08:25.591 -> 66398,0.042603,-1.014893,-0.001465,123
09:08:25.689 -> 66498,0.055298,-0.938477,-0.032593,107
09:08:25.787 -> 66598,0.016479,-1.053833,0.006348,112
09:08:25.886 -> 66698,0.050293,-0.971924,-0.018921,106
09:08:25.985 -> 66798,-0.014648,-1.072021,0.003418,124
09:08:26.083 -> 66898,0.040527,-1.014160,-0.003906,111
09:08:26.182 -> 66998,0.058228,-0.942017,-0.032959,107
09:08:26.281 -> 67098,0.016846,-1.049683,0.004639,106
09:08:26.382 -> 67198,0.049316,-0.976807,-0.020264,126
09:08:26.480 -> 67298,-0.014282,-1.071167,0.005005,108
09:08:26.578 -> 67398,0.041748,-1.016113,-0.005493,113
09:08:26.678 -> 67498,-0.036133,-0.956299,-0.030151,117
09:08:26.776 -> 67598,0.016602,-1.050537,0.006958,126
09:08:26.875 -> 67698,0.046875,-0.975586,-0.019897,118
09:08:26.974 -> 67798,-0.013672,-1.077393,0.002197,116
09:08:27.071 -> 67898,0.038940,-1.020630,0.000732,124
09:08:27.170 -> 67998,-0.038696,-1.086548,-0.034302,121
09:08:27.268 -> 68098,0.011108,-1.056519,0.008545,120
09:08:27.367 -> 68198,0.050049,-0.973267,-0.019287,119
09:08:27.464 -> 68298,-0.014038,-1.077271,0.002930,120
09:08:27.564 -> 68398,0.041016,-1.018066,-0.002930,126
09:08:27.663 -> 68498,-0.038696,-1.083496,0.003906,126
09:08:27.762 -> 68598,0.010986,-1.059326,0.004150,127
09:08:27.861 -> 68698,0.048218,-0.981567,-0.018555,124
09:08:27.962 -> 68798,-0.017334,-1.077271,0.001587,128
09:08:28.093 -> 68898,0.036865,-1.023071,-0.002075,135
09:08:28.192 -> 68998,-0.041260,-1.084229,-0.000122,125
09:08:28.292 -> 69098,0.011230,-1.057617,0.006470,128
09:08:28.391 -> 69198,0.046021,-0.981812,-0.016235,126
09:08:28.491 -> 69298,-0.016724,-1.079834,0.001709,143
09:08:28.590 -> 69398,0.036499,-1.026001,0.000488,131
09:08:28.688 -> 69498,-0.040527,-1.085938,-0.001465,130
09:08:28.788 -> 69598,0.009033,-1.061157,0.005371,129
09:08:28.887 -> 69698,0.047241,-0.978638,-0.017578,141
09:08:28.988 -> 69798,-0.018921,-1.082520,0.002686,131
09:08:29.087 -> 69898,0.036987,-1.025391,0.000732,128
09:08:29.186 -> 69998,-0.039062,-1.083130,-0.002441,130
09:08:29.286 -> 70098,0.005737,-1.062988,0.008179,138
09:08:29.386 -> 70198,0.043335,-0.986084,-0.016113,132
09:08:29.484 -> 70298,-0.020508,-1.084473,0.001221,130
09:08:29.584 -> 70398,0.033203,-1.029297,0.003418,139
09:08:29.681 -> 70498,-0.042358,-1.085083,-0.001099,144
09:08:29.780 -> 70598,0.004883,-1.063599,0.010620,129
09:08:29.879 -> 70698,0.043945,-0.985840,-0.014404,136
09:08:29.976 -> 70798,-0.021606,-1.083740,0.001343,132
09:08:30.074 -> 70898,0.031982,-1.031250,0.003296,142
09:08:30.173 -> 70998,-0.038940,-1.082153,-0.000610,134
09:08:30.273 -> 71098,0.006836,-1.066162,0.007935,134
09:08:30.370 -> 71198,0.043335,-0.988403,-0.014404,135
09:08:30.469 -> 71298,-0.020752,-1.087036,0.004150,139
09:08:30.565 -> 71398,0.029297,-1.031982,0.007202,128
09:08:30.663 -> 71498,-0.039917,-1.087280,-0.005127,132
09:08:30.761 -> 71598,0.005249,-1.062744,0.012817,133
09:08:30.861 -> 71698,0.043091,-0.988037,-0.012695,143
09:08:30.992 -> 71798,-0.024414,-1.088989,-0.001587,134
09:08:31.090 -> 71898,0.030029,-1.037720,0.007690,140
09:08:31.191 -> 71998,-0.039062,-1.084595,-0.004517,138
09:08:31.290 -> 72098,0.004883,-1.062500,0.013550,160
09:08:31.389 -> 72198,0.042236,-0.990479,-0.012207,128
09:08:31.488 -> 72298,-0.026611,-1.088379,0.003418,135
09:08:31.587 -> 72398,0.026978,-1.038940,0.008301,135
09:08:31.686 -> 72498,-0.039429,-1.084595,-0.003174,141
09:08:31.785 -> 72598,0.003540,-1.069824,0.011230,130
09:08:31.884 -> 72698,-0.030640,-0.990845,-0.011353,140
09:08:31.983 -> 72798,-0.022217,-1.091187,0.003540,131
09:08:32.082 -> 72898,0.023193,-1.044800,0.008789,140
09:08:32.181 -> 72998,-0.038208,-1.088867,-0.005493,127
09:08:32.281 -> 73098,-0.000366,-1.074951,0.013794,140
09:08:32.378 -> 73198,-0.032104,-1.060181,-0.007935,133
09:08:32.477 -> 73298,-0.023926,-1.094849,0.002075,140
09:08:32.574 -> 73398,0.023560,-1.038696,0.013672,123
09:08:32.673 -> 73498,-0.038696,-1.084106,-0.008057,144
09:08:32.772 -> 73598,0.000488,-1.073730,0.015381,126
09:08:32.871 -> 73698,-0.029663,-1.059326,-0.006226,137
09:08:32.970 -> 73798,-0.023682,-1.090942,0.000977,121
09:08:33.070 -> 73898,0.023804,-1.042114,0.010498,145
09:08:33.168 -> 73998,-0.036743,-1.085571,-0.005859,129
09:08:33.266 -> 74098,-0.000977,-1.078613,0.012939,132
09:08:33.364 -> 74198,-0.029907,-1.058838,-0.008545,126
09:08:33.461 -> 74298,-0.023315,-1.093872,0.001465,146
09:08:33.593 -> 74398,0.017212,-1.051025,0.014160,127
09:08:33.692 -> 74498,-0.035889,-1.085083,-0.008179,137
09:08:33.788 -> 74598,0.008301,-1.013428,0.000000,73
09:08:33.887 -> 74698,0.010864,-1.010620,-0.005859,108
09:08:33.987 -> 74798,0.010010,-1.010620,-0.003052,13
09:08:34.085 -> 74898,0.009888,-1.011719,-0.005615,8
09:08:34.183 -> 74998,0.008911,-1.010986,-0.004761,6
09:08:34.281 -> 75098,0.010254,-1.011475,-0.003906,8
09:08:34.381 -> 75198,0.009399,-1.011475,-0.004395,5
09:08:34.480 -> 75298,0.010498,-1.010864,-0.004272,6
09:08:34.580 -> 75398,0.008911,-1.011230,-0.004761,4
09:08:34.678 -> 75498,0.008789,-1.010620,-0.005249,6
09:08:34.777 -> 75598,0.009277,-1.011597,-0.004395,1
09:08:34.878 -> 75698,0.009277,-1.011353,-0.005127,3
09:08:34.977 -> 75798,0.010376,-1.011841,-0.003662,1
09:08:35.075 -> 75898,0.010376,-1.011230,-0.004517,2
09:08:35.174 -> 75998,0.010010,-1.010986,-0.004150,3
09:08:35.273 -> 76098,0.009766,-1.010498,-0.004639,3
09:08:35.372 -> 76198,0.009277,-1.010986,-0.004028,4
09:08:35.473 -> 76298,0.009399,-1.010376,-0.004639,4
09:08:35.572 -> 76398,0.010132,-1.010376,-0.005005,6
09:08:35.673 -> 76498,0.010498,-1.010986,-0.004028,7
09:08:35.772 -> 76598,0.012573,-1.013062,-0.005615,3
09:08:35.871 -> 76698,0.009277,-1.011597,-0.004517,4
09:08:35.971 -> 76798,0.011841,-1.011475,-0.003418,3
09:08:36.070 -> 76898,0.009399,-1.010254,-0.010742,8
09:08:36.169 -> 76998,0.000244,-1.015137,-0.022583,11
09:08:36.268 -> 77098,0.008301,-1.010620,-0.008301,12
09:08:36.369 -> 77198,0.001465,-1.009766,-0.000366,5
09:08:36.466 -> 77298,0.008301,-1.010864,-0.000366,2
09:08:36.564 -> 77398,-0.000977,-1.013306,0.006836,44
09:08:36.662 -> 77498,0.005981,-1.008911,-0.000732,13
09:08:36.792 -> 77598,0.016602,-1.011597,-0.001831,9
09:08:36.890 -> 77698,0.014771,-1.010010,-0.000854,4
09:08:36.989 -> 77798,0.006226,-1.012939,-0.012817,8
09:08:37.086 -> 77898,-0.012329,-1.008789,0.014526,10
09:08:37.185 -> 77998,-0.000854,-1.007324,0.000122,20
09:08:37.286 -> 78098,0.008789,-1.008423,-0.006104,6
09:08:37.384 -> 78198,0.011353,-1.011353,-0.004639,8
09:08:37.482 -> 78298,0.003174,-1.013428,-0.004639,6
09:08:37.579 -> 78398,0.007202,-1.012329,-0.003662,12
09:08:37.680 -> 78498,0.008301,-1.011353,-0.002319,187
09:08:37.778 -> 78598,0.008301,-1.011108,-0.006836,19
09:08:37.877 -> 78698,0.007324,-1.010376,0.000000,7
09:08:37.976 -> 78798,0.015259,-1.018555,-0.002197,128
09:08:38.076 -> 78898,0.011597,-1.011108,-0.006226,14
09:08:38.176 -> 78998,0.009888,-1.011353,-0.004517,157
09:08:38.274 -> 79098,0.008911,-1.010376,-0.003052,9
09:08:38.373 -> 79198,0.009277,-1.011230,-0.005615,7
09:08:38.470 -> 79298,0.009399,-1.010864,-0.004883,6
09:08:38.570 -> 79398,0.009644,-1.011108,-0.005005,13
09:08:38.668 -> 79498,0.009644,-1.011475,-0.004761,5
09:08:38.767 -> 79598,0.009277,-1.011597,-0.004883,5
09:08:38.866 -> 79698,0.009521,-1.010376,-0.005249,6
09:08:38.964 -> 79798,0.010620,-1.010864,-0.005127,5
09:08:39.062 -> 79898,0.009766,-1.020142,-0.022827,10
09:08:39.160 -> 79998,0.008057,-1.016235,-0.016968,9
09:08:39.292 -> 80098,0.007202,-1.013062,-0.009521,21
09:08:39.392 -> 80198,0.010132,-1.012207,-0.005615,7
09:08:39.491 -> 80298,0.013916,-1.011475,-0.003296,35
09:08:39.591 -> 80398,-0.003784,-1.007690,-0.006592,11
09:08:39.691 -> 80498,0.012085,-1.006104,-0.002441,11
09:08:39.791 -> 80598,0.009155,-1.012695,-0.005249,5
09:08:39.890 -> 80698,0.011230,-1.007202,0.008423,4
09:08:39.989 -> 80798,0.008179,-1.012573,-0.006470,6
09:08:40.087 -> 80898,0.010498,-1.012451,-0.008667,1
09:08:40.186 -> 80998,0.010376,-1.010254,-0.003540,4
09:08:40.286 -> 81098,0.010620,-1.011719,-0.003662,2
09:08:40.385 -> 81198,0.010010,-1.011841,-0.003906,2
09:08:40.484 -> 81298,0.015137,-1.012939,0.001465,17
09:08:40.584 -> 81398,0.013550,-1.011841,-0.002808,4
09:08:40.682 -> 81498,0.017456,-1.011597,-0.002563,7
09:08:40.782 -> 81598,0.010498,-1.009766,-0.002808,4
09:08:40.882 -> 81698,0.010620,-1.011475,-0.003662,4
09:08:40.980 -> 81798,0.010620,-1.011353,-0.004150,4
09:08:41.080 -> 81898,0.009277,-1.011353,-0.005127,3
09:08:41.178 -> 81998,0.009277,-1.010010,-0.008545,5
09:08:41.276 -> 82098,0.011108,-1.011230,-0.003906,3
09:08:41.375 -> 82198,0.009399,-1.011353,-0.003296,4
09:08:41.474 -> 82298,0.007935,-1.011230,-0.005249,6
09:08:41.574 -> 82398,0.011230,-1.011475,-0.005493,4
09:08:41.673 -> 82498,0.007202,-1.010986,-0.003662,6
09:08:41.772 -> 82598,0.010376,-1.011108,-0.006348,3
09:08:41.872 -> 82698,0.002563,-1.013428,-0.006714,14
09:08:41.969 -> 82798,0.014893,-1.011963,-0.004639,10
09:08:42.068 -> 82898,0.001465,-1.011108,-0.001587,5
09:08:42.166 -> 82998,0.010864,-1.011475,-0.004395,3
09:08:42.265 -> 83098,0.007446,-1.011108,-0.005493,5
09:08:42.364 -> 83198,0.006348,-1.010498,-0.003174,5
09:08:42.461 -> 83298,0.009644,-1.011475,-0.004395,4
09:08:42.560 -> 83398,0.017700,-1.011597,-0.005127,5
09:08:42.692 -> 83498,0.042114,-1.014160,-0.016846,72
09:08:42.791 -> 83598,0.011963,-1.014038,-0.005859,70
09:08:42.890 -> 83698,0.004639,-1.007690,-0.003296,12
09:08:42.988 -> 83798,0.012085,-1.011108,-0.002808,5
09:08:43.088 -> 83898,0.009277,-1.011475,-0.004761,7
09:08:43.185 -> 83998,0.010376,-1.011230,-0.004639,9
09:08:43.284 -> 84098,0.010010,-1.010864,-0.004517,7
09:08:43.382 -> 84198,0.010132,-1.011353,-0.004639,3
09:08:43.481 -> 84298,0.010620,-1.011841,-0.004028,8
09:08:43.581 -> 84398,0.009155,-1.011230,-0.004883,5
09:08:43.679 -> 84498,0.009033,-1.010864,-0.004761,3
09:08:43.779 -> 84598,0.009888,-1.011719,-0.005249,5
09:08:43.878 -> 84698,0.009644,-1.011597,-0.004517,4
